iter,L_cont,L_mom,loss
2.610000000000000000e+02,3.137607872486114502e-01,8.821651339530944824e-01,1.195925951004028320e+00
2.620000000000000000e+02,2.774432003498077393e-01,5.878148674964904785e-01,8.652580976486206055e-01
2.630000000000000000e+02,2.691853046417236328e-01,6.198198795318603516e-01,8.890051841735839844e-01
2.640000000000000000e+02,2.993916571140289307e-01,7.050807476043701172e-01,1.004472374916076660e+00
2.650000000000000000e+02,2.968598008155822754e-01,6.111449599266052246e-01,9.080047607421875000e-01
2.660000000000000000e+02,2.543012201786041260e-01,8.776143193244934082e-01,1.131915569305419922e+00
2.670000000000000000e+02,2.453881651163101196e-01,9.314112067222595215e-01,1.176799416542053223e+00
2.680000000000000000e+02,2.696259617805480957e-01,6.044580340385437012e-01,8.740839958190917969e-01
2.690000000000000000e+02,3.049535751342773438e-01,7.447212934494018555e-01,1.049674868583679199e+00
2.700000000000000000e+02,3.095207214355468750e-01,6.691874861717224121e-01,9.787082076072692871e-01
2.710000000000000000e+02,2.647549510002136230e-01,7.658580541610717773e-01,1.030612945556640625e+00
2.720000000000000000e+02,2.593629956245422363e-01,7.286055088043212891e-01,9.879685044288635254e-01
2.730000000000000000e+02,2.929046750068664551e-01,7.117535471916198730e-01,1.004658222198486328e+00
2.740000000000000000e+02,2.858373224735260010e-01,7.323917150497436523e-01,1.018229007720947266e+00
2.750000000000000000e+02,2.685510218143463135e-01,5.827723741531372070e-01,8.513233661651611328e-01
2.760000000000000000e+02,2.640485167503356934e-01,5.994890928268432617e-01,8.635376095771789551e-01
2.770000000000000000e+02,2.923221290111541748e-01,6.145578026771545410e-01,9.068799018859863281e-01
2.780000000000000000e+02,2.809774279594421387e-01,5.730161070823669434e-01,8.539935350418090820e-01
2.790000000000000000e+02,2.476345300674438477e-01,7.440474629402160645e-01,9.916819930076599121e-01
2.800000000000000000e+02,2.568957805633544922e-01,6.835540533065795898e-01,9.404498338699340820e-01
2.810000000000000000e+02,2.789848744869232178e-01,6.591219305992126465e-01,9.381067752838134766e-01
