iter,L_cont,L_mom,loss
7.190000000000000000e+02,6.625963002443313599e-02,1.029226407408714294e-01,1.691822707653045654e-01
7.200000000000000000e+02,6.346247345209121704e-02,8.284547924995422363e-02,1.463079452514648438e-01
7.210000000000000000e+02,6.566442549228668213e-02,6.576664745807647705e-02,1.314310729503631592e-01
7.220000000000000000e+02,6.866846978664398193e-02,6.467675417661666870e-02,1.333452165126800537e-01
7.230000000000000000e+02,6.508067995309829712e-02,6.575934588909149170e-02,1.308400332927703857e-01
7.240000000000000000e+02,6.395234167575836182e-02,6.833045929670333862e-02,1.322827935218811035e-01
7.250000000000000000e+02,6.306860595941543579e-02,6.493017077445983887e-02,1.279987692832946777e-01
7.260000000000000000e+02,6.368202716112136841e-02,6.529033184051513672e-02,1.289723515510559082e-01
7.270000000000000000e+02,6.351394206285476685e-02,4.200559481978416443e-02,1.055195331573486328e-01
7.280000000000000000e+02,6.430711597204208374e-02,9.104596078395843506e-02,1.553530693054199219e-01
7.290000000000000000e+02,6.350031495094299316e-02,1.032800599932670593e-01,1.667803823947906494e-01
7.300000000000000000e+02,5.851340666413307190e-02,6.888147443532943726e-02,1.273948848247528076e-01
7.310000000000000000e+02,6.415314227342605591e-02,8.207990974187850952e-02,1.462330520153045654e-01
7.320000000000000000e+02,6.416382640600204468e-02,6.767410784959793091e-02,1.318379342555999756e-01
7.330000000000000000e+02,5.705622956156730652e-02,1.072757616639137268e-01,1.643319875001907349e-01
7.340000000000000000e+02,5.964476615190505981e-02,9.119958430528640747e-02,1.508443504571914673e-01
7.350000000000000000e+02,5.997925624251365662e-02,9.695954620838165283e-02,1.569388061761856079e-01
7.360000000000000000e+02,5.979108065366744995e-02,7.083326578140258789e-02,1.306243538856506348e-01
7.370000000000000000e+02,6.026794388890266418e-02,7.843515276908874512e-02,1.387030929327011108e-01
7.380000000000000000e+02,6.337756663560867310e-02,1.151717379689216614e-01,1.785493046045303345e-01
7.390000000000000000e+02,6.095167249441146851e-02,8.923294395208358765e-02,1.501846164464950562e-01
7.400000000000000000e+02,5.406325310468673706e-02,9.720296412706375122e-02,1.512662172317504883e-01
7.410000000000000000e+02,5.770522356033325195e-02,5.794609338045120239e-02,1.156513169407844543e-01
7.420000000000000000e+02,5.947091430425643921e-02,7.629514485597610474e-02,1.357660591602325439e-01
7.430000000000000000e+02,5.741800367832183838e-02,6.653181463479995728e-02,1.239498183131217957e-01
7.440000000000000000e+02,5.742483213543891907e-02,4.338743910193443298e-02,1.008122712373733521e-01
7.450000000000000000e+02,5.651681870222091675e-02,6.549375504255294800e-02,1.220105737447738647e-01
7.460000000000000000e+02,5.389490351080894470e-02,8.233826607465744019e-02,1.362331658601760864e-01
7.470000000000000000e+02,5.260007083415985107e-02,4.454473033547401428e-02,9.714479744434356689e-02
7.480000000000000000e+02,6.123032048344612122e-02,2.614715993404388428e-01,3.227019309997558594e-01
7.490000000000000000e+02,6.497815996408462524e-02,2.827212214469909668e-01,3.476993739604949951e-01
7.500000000000000000e+02,5.804901942610740662e-02,7.515560090541839600e-02,1.332046240568161011e-01
7.510000000000000000e+02,5.119606852531433105e-02,1.663097590208053589e-01,2.175058275461196899e-01
7.520000000000000000e+02,5.544193461537361145e-02,1.038574874401092529e-01,1.592994183301925659e-01
7.530000000000000000e+02,5.657776445150375366e-02,1.715308725833892822e-01,2.281086444854736328e-01
7.540000000000000000e+02,5.442092940211296082e-02,6.676251441240310669e-02,1.211834400892257690e-01
7.550000000000000000e+02,5.223920196294784546e-02,2.284938246011734009e-01,2.807330191135406494e-01
7.560000000000000000e+02,5.730896443128585815e-02,2.020810395479202271e-01,2.593899965286254883e-01
7.570000000000000000e+02,6.270300596952438354e-02,1.343497782945632935e-01,1.970527768135070801e-01
7.580000000000000000e+02,5.756144970655441284e-02,1.054519265890121460e-01,1.630133688449859619e-01
7.590000000000000000e+02,5.050086230039596558e-02,1.445764154195785522e-01,1.950772702693939209e-01
7.600000000000000000e+02,5.106595158576965332e-02,1.489506661891937256e-01,2.000166177749633789e-01
7.610000000000000000e+02,5.493084341287612915e-02,1.305628418922424316e-01,1.854936778545379639e-01
7.620000000000000000e+02,5.599024146795272827e-02,8.714408427476882935e-02,1.431343257427215576e-01
7.630000000000000000e+02,5.326130613684654236e-02,2.201751172542572021e-01,2.734364271163940430e-01
7.640000000000000000e+02,5.280089005827903748e-02,2.316286265850067139e-01,2.844295203685760498e-01
7.650000000000000000e+02,5.469306558370590210e-02,4.396209120750427246e-02,9.865515679121017456e-02
7.660000000000000000e+02,5.204373225569725037e-02,4.817148298025131226e-02,1.002152115106582642e-01
7.670000000000000000e+02,4.841201752424240112e-02,1.131771802902221680e-01,1.615892052650451660e-01
7.680000000000000000e+02,5.140842497348785400e-02,2.977488003671169281e-02,8.118330687284469604e-02
7.690000000000000000e+02,5.625608563423156738e-02,1.472004354000091553e-01,2.034565210342407227e-01
7.700000000000000000e+02,5.638595670461654663e-02,9.108632802963256836e-02,1.474722921848297119e-01
7.710000000000000000e+02,4.882967472076416016e-02,9.603080898523330688e-02,1.448604762554168701e-01
7.720000000000000000e+02,5.130198970437049866e-02,4.992930218577384949e-02,1.012312918901443481e-01
7.730000000000000000e+02,5.170951783657073975e-02,9.860314428806304932e-02,1.503126621246337891e-01
7.740000000000000000e+02,4.822886362671852112e-02,3.265855833888053894e-02,8.088742196559906006e-02
7.750000000000000000e+02,5.003360286355018616e-02,2.725043892860412598e-02,7.728403806686401367e-02
7.760000000000000000e+02,4.883345589041709900e-02,5.878880620002746582e-02,1.076222658157348633e-01
7.770000000000000000e+02,4.541485384106636047e-02,7.227653264999389648e-02,1.176913827657699585e-01
7.780000000000000000e+02,4.784356802701950073e-02,3.521529957652091980e-02,8.305886387825012207e-02
7.790000000000000000e+02,4.775629937648773193e-02,5.167998000979423523e-02,9.943628311157226562e-02
7.800000000000000000e+02,4.687465727329254150e-02,3.667995333671569824e-02,8.355461061000823975e-02
7.810000000000000000e+02,4.338772967457771301e-02,1.277572810649871826e-01,1.711450070142745972e-01
7.820000000000000000e+02,4.511976242065429688e-02,4.129163920879364014e-02,8.641140162944793701e-02
7.830000000000000000e+02,5.365705490112304688e-02,3.386850953102111816e-01,3.923421502113342285e-01
7.840000000000000000e+02,5.981265380978584290e-02,3.538685441017150879e-01,4.136812090873718262e-01
7.850000000000000000e+02,5.285234004259109497e-02,1.225999593734741211e-01,1.754522919654846191e-01
7.860000000000000000e+02,4.242239892482757568e-02,1.894543617963790894e-01,2.318767607212066650e-01
7.870000000000000000e+02,4.792777448892593384e-02,1.218653768301010132e-01,1.697931587696075439e-01
7.880000000000000000e+02,5.022830143570899963e-02,2.106724679470062256e-01,2.609007656574249268e-01
7.890000000000000000e+02,4.971846193075180054e-02,7.852130383253097534e-02,1.282397657632827759e-01
7.900000000000000000e+02,4.903456196188926697e-02,1.767290234565734863e-01,2.257635891437530518e-01
7.910000000000000000e+02,5.279239267110824585e-02,1.650717407464981079e-01,2.178641259670257568e-01
7.920000000000000000e+02,5.591668561100959778e-02,1.429879516363143921e-01,1.989046335220336914e-01
7.930000000000000000e+02,5.143751576542854309e-02,1.530975848436355591e-01,2.045350968837738037e-01
7.940000000000000000e+02,4.585387930274009705e-02,6.398914009332656860e-02,1.098430156707763672e-01
7.950000000000000000e+02,4.668795317411422729e-02,5.237779393792152405e-02,9.906575083732604980e-02
7.960000000000000000e+02,5.082277581095695496e-02,8.031927794218063354e-02,1.311420500278472900e-01
7.970000000000000000e+02,5.033415928483009338e-02,4.899751767516136169e-02,9.933167695999145508e-02
7.980000000000000000e+02,4.554322734475135803e-02,4.344871267676353455e-02,8.899194002151489258e-02
7.990000000000000000e+02,4.807865247130393982e-02,1.847236752510070801e-01,2.328023314476013184e-01
8.000000000000000000e+02,4.675618559122085571e-02,1.208849847316741943e-01,1.676411628723144531e-01
8.010000000000000000e+02,4.142699390649795532e-02,1.728272736072540283e-01,2.142542600631713867e-01
8.020000000000000000e+02,4.359328374266624451e-02,1.393547058105468750e-01,1.829479932785034180e-01
8.030000000000000000e+02,5.063658952713012695e-02,1.422392427921295166e-01,1.928758323192596436e-01
8.040000000000000000e+02,4.955065622925758362e-02,1.511835157871246338e-01,2.007341682910919189e-01
8.050000000000000000e+02,4.295247048139572144e-02,8.349937945604324341e-02,1.264518499374389648e-01
8.060000000000000000e+02,4.176151007413864136e-02,8.183110505342483521e-02,1.235926151275634766e-01
8.070000000000000000e+02,4.603100940585136414e-02,1.750060021877288818e-01,2.210370153188705444e-01
8.080000000000000000e+02,4.590178281068801880e-02,1.352718919515609741e-01,1.811736822128295898e-01
8.090000000000000000e+02,4.237427562475204468e-02,1.176852881908416748e-01,1.600595712661743164e-01
8.100000000000000000e+02,4.239723086357116699e-02,1.046388596296310425e-01,1.470360904932022095e-01
8.110000000000000000e+02,4.537305980920791626e-02,1.209204345941543579e-01,1.662935018539428711e-01
8.120000000000000000e+02,4.421569779515266418e-02,8.344548940658569336e-02,1.276611834764480591e-01
8.130000000000000000e+02,3.915999084711074829e-02,1.878139972686767578e-01,2.269739806652069092e-01
8.140000000000000000e+02,3.950644284486770630e-02,1.623598784208297729e-01,2.018663287162780762e-01
8.150000000000000000e+02,4.388927668333053589e-02,8.462933450937271118e-02,1.285186111927032471e-01
8.160000000000000000e+02,4.318966343998908997e-02,6.062215566635131836e-02,1.038118153810501099e-01
8.170000000000000000e+02,3.815758600831031799e-02,2.012414932250976562e-01,2.393990755081176758e-01
8.180000000000000000e+02,3.822391480207443237e-02,1.590226292610168457e-01,1.972465515136718750e-01
8.190000000000000000e+02,4.254639148712158203e-02,1.062862873077392578e-01,1.488326787948608398e-01
8.200000000000000000e+02,4.246030747890472412e-02,8.897593617439270020e-02,1.314362436532974243e-01
8.210000000000000000e+02,3.823234140872955322e-02,1.648863703012466431e-01,2.031187117099761963e-01
8.220000000000000000e+02,3.808211535215377808e-02,1.394186913967132568e-01,1.775008141994476318e-01
8.230000000000000000e+02,4.155503585934638977e-02,1.163676381111145020e-01,1.579226702451705933e-01
8.240000000000000000e+02,4.083060473203659058e-02,1.038375422358512878e-01,1.446681469678878784e-01
8.250000000000000000e+02,3.670745342969894409e-02,1.447446048259735107e-01,1.814520657062530518e-01
8.260000000000000000e+02,3.691134229302406311e-02,1.259855180978775024e-01,1.628968566656112671e-01
8.270000000000000000e+02,4.137803241610527039e-02,1.206358224153518677e-01,1.620138585567474365e-01
8.280000000000000000e+02,4.086384922266006470e-02,1.079015433788299561e-01,1.487653851509094238e-01
8.290000000000000000e+02,3.633160516619682312e-02,1.315949559211730957e-01,1.679265648126602173e-01
8.300000000000000000e+02,3.588249161839485168e-02,1.132292672991752625e-01,1.491117626428604126e-01
8.310000000000000000e+02,3.977315127849578857e-02,1.328048855066299438e-01,1.725780367851257324e-01
8.320000000000000000e+02,3.979910910129547119e-02,1.153720989823341370e-01,1.551712155342102051e-01
8.330000000000000000e+02,3.618706017732620239e-02,1.214706972241401672e-01,1.576577574014663696e-01
8.340000000000000000e+02,3.612321242690086365e-02,1.026701331138610840e-01,1.387933492660522461e-01
8.350000000000000000e+02,3.944631293416023254e-02,1.368360370397567749e-01,1.762823462486267090e-01
8.360000000000000000e+02,3.867335990071296692e-02,1.157201230525970459e-01,1.543934792280197144e-01
8.370000000000000000e+02,3.480188176035881042e-02,1.224918663501739502e-01,1.572937518358230591e-01
8.380000000000000000e+02,3.508707508444786072e-02,1.029098033905029297e-01,1.379968822002410889e-01
8.390000000000000000e+02,3.891612216830253601e-02,1.342847198247909546e-01,1.732008457183837891e-01
8.400000000000000000e+02,3.854069113731384277e-02,1.123896762728691101e-01,1.509303748607635498e-01
8.410000000000000000e+02,3.446214273571968079e-02,1.219581291079521179e-01,1.564202755689620972e-01
8.420000000000000000e+02,3.439411893486976624e-02,1.013985648751258850e-01,1.357926875352859497e-01
8.430000000000000000e+02,3.794527053833007812e-02,1.347552090883255005e-01,1.727004796266555786e-01
8.440000000000000000e+02,3.767723590135574341e-02,1.096482351422309875e-01,1.473254710435867310e-01
8.450000000000000000e+02,3.398674726486206055e-02,1.270589828491210938e-01,1.610457301139831543e-01
8.460000000000000000e+02,3.392267972230911255e-02,1.069514602422714233e-01,1.408741474151611328e-01
8.470000000000000000e+02,3.732650354504585266e-02,1.291562765836715698e-01,1.664827764034271240e-01
8.480000000000000000e+02,3.696077689528465271e-02,1.084901914000511169e-01,1.454509645700454712e-01
8.490000000000000000e+02,3.340503200888633728e-02,1.273715645074844360e-01,1.607766002416610718e-01
8.500000000000000000e+02,3.343113511800765991e-02,1.111859455704689026e-01,1.446170806884765625e-01
8.510000000000000000e+02,3.674969449639320374e-02,1.208017021417617798e-01,1.575513929128646851e-01
8.520000000000000000e+02,3.624056279659271240e-02,1.032103151082992554e-01,1.394508779048919678e-01
8.530000000000000000e+02,3.273978084325790405e-02,1.296855360269546509e-01,1.624253094196319580e-01
8.540000000000000000e+02,3.270898386836051941e-02,1.143998503684997559e-01,1.471088379621505737e-01
8.550000000000000000e+02,3.620060533285140991e-02,1.140290349721908569e-01,1.502296328544616699e-01
8.560000000000000000e+02,3.590570762753486633e-02,9.785653650760650635e-02,1.337622404098510742e-01
8.570000000000000000e+02,3.245423361659049988e-02,1.325024664402008057e-01,1.649567037820816040e-01
8.580000000000000000e+02,3.219764307141304016e-02,1.181385517120361328e-01,1.503361910581588745e-01
8.590000000000000000e+02,3.540634736418724060e-02,1.077571809291839600e-01,1.431635320186614990e-01
8.600000000000000000e+02,3.520969673991203308e-02,9.368651360273361206e-02,1.288962066173553467e-01
8.610000000000000000e+02,3.211729228496551514e-02,1.337988227605819702e-01,1.659161150455474854e-01
8.620000000000000000e+02,3.190087527036666870e-02,1.204388141632080078e-01,1.523396968841552734e-01
8.630000000000000000e+02,3.499059006571769714e-02,1.023886352777481079e-01,1.373792290687561035e-01
8.640000000000000000e+02,3.464294970035552979e-02,9.142933785915374756e-02,1.260722875595092773e-01
8.650000000000000000e+02,3.167603537440299988e-02,1.330293715000152588e-01,1.647054105997085571e-01
8.660000000000000000e+02,3.146257624030113220e-02,1.216729730367660522e-01,1.531355530023574829e-01
8.670000000000000000e+02,3.453543782234191895e-02,9.801483899354934692e-02,1.325502693653106689e-01
8.680000000000000000e+02,3.424410149455070496e-02,9.005724638700485229e-02,1.243013441562652588e-01
8.690000000000000000e+02,3.135529160499572754e-02,1.291190236806869507e-01,1.604743152856826782e-01
8.700000000000000000e+02,3.107571229338645935e-02,1.185207292437553406e-01,1.495964378118515015e-01
8.710000000000000000e+02,3.412275761365890503e-02,9.750097990036010742e-02,1.316237449645996094e-01
8.720000000000000000e+02,3.385673090815544128e-02,9.063341468572616577e-02,1.244901418685913086e-01
8.730000000000000000e+02,3.108574077486991882e-02,1.241111531853675842e-01,1.551968902349472046e-01
8.740000000000000000e+02,3.071654215455055237e-02,1.144266054034233093e-01,1.451431512832641602e-01
8.750000000000000000e+02,3.369821235537528992e-02,9.848231077194213867e-02,1.321805268526077271e-01
8.760000000000000000e+02,3.352064639329910278e-02,9.303506463766098022e-02,1.265557110309600830e-01
8.770000000000000000e+02,3.090944513678550720e-02,1.170995682477951050e-01,1.480090171098709106e-01
8.780000000000000000e+02,3.046009875833988190e-02,1.095349341630935669e-01,1.399950385093688965e-01
8.790000000000000000e+02,3.333583474159240723e-02,9.974005073308944702e-02,1.330758929252624512e-01
8.800000000000000000e+02,3.311124071478843689e-02,9.605263173580169678e-02,1.291638761758804321e-01
8.810000000000000000e+02,3.066819719970226288e-02,1.098957955837249756e-01,1.405639946460723877e-01
8.820000000000000000e+02,3.020729497075080872e-02,1.049207448959350586e-01,1.351280361413955688e-01
8.830000000000000000e+02,3.307739272713661194e-02,1.004191040992736816e-01,1.334964931011199951e-01
8.840000000000000000e+02,3.282130882143974304e-02,9.852033853530883789e-02,1.313416510820388794e-01
8.850000000000000000e+02,3.044965118169784546e-02,1.032633259892463684e-01,1.337129771709442139e-01
8.860000000000000000e+02,2.991593070328235626e-02,1.012137904763221741e-01,1.311297267675399780e-01
8.870000000000000000e+02,3.276921436190605164e-02,9.971642494201660156e-02,1.324856430292129517e-01
8.880000000000000000e+02,3.252995386719703674e-02,9.898409247398376465e-02,1.315140426158905029e-01
8.890000000000000000e+02,3.027657046914100647e-02,9.890035539865493774e-02,1.291769295930862427e-01
8.900000000000000000e+02,2.966722287237644196e-02,9.895536303520202637e-02,1.286225914955139160e-01
8.910000000000000000e+02,3.247097507119178772e-02,9.751690179109573364e-02,1.299878805875778198e-01
8.920000000000000000e+02,3.225105255842208862e-02,9.818375110626220703e-02,1.304348111152648926e-01
8.930000000000000000e+02,3.009540587663650513e-02,9.643504023551940918e-02,1.265304386615753174e-01
8.940000000000000000e+02,2.940662950277328491e-02,9.837485104799270630e-02,1.277814805507659912e-01
8.950000000000000000e+02,3.215501829981803894e-02,9.428688138723373413e-02,1.264418959617614746e-01
8.960000000000000000e+02,3.195855021476745605e-02,9.595963358879089355e-02,1.279181838035583496e-01
8.970000000000000000e+02,2.993391267955303192e-02,9.535184502601623535e-02,1.252857595682144165e-01
8.980000000000000000e+02,2.919037453830242157e-02,9.866501390933990479e-02,1.278553903102874756e-01
8.990000000000000000e+02,3.184606134891510010e-02,9.070274233818054199e-02,1.225488036870956421e-01
9.000000000000000000e+02,3.164367005228996277e-02,9.404005110263824463e-02,1.256837248802185059e-01
9.010000000000000000e+02,2.975720912218093872e-02,9.396120160818099976e-02,1.237184107303619385e-01
9.020000000000000000e+02,2.897942252457141876e-02,9.822037070989608765e-02,1.271997988224029541e-01
9.030000000000000000e+02,3.156726434826850891e-02,8.822143077850341797e-02,1.197886914014816284e-01
9.040000000000000000e+02,3.137284144759178162e-02,9.302987158298492432e-02,1.244027167558670044e-01
9.050000000000000000e+02,2.958311140537261963e-02,9.146489202976226807e-02,1.210480034351348877e-01
9.060000000000000000e+02,2.877825498580932617e-02,9.646345674991607666e-02,1.252417117357254028e-01
9.070000000000000000e+02,3.131219372153282166e-02,8.693451434373855591e-02,1.182467043399810791e-01
9.080000000000000000e+02,3.112532198429107666e-02,9.292743355035781860e-02,1.240527555346488953e-01
9.090000000000000000e+02,2.943285927176475525e-02,8.829675614833831787e-02,1.177296191453933716e-01
9.100000000000000000e+02,2.858183905482292175e-02,9.436628967523574829e-02,1.229481250047683716e-01
9.110000000000000000e+02,3.107577562332153320e-02,8.624003827571868896e-02,1.173158138990402222e-01
9.120000000000000000e+02,3.089189343154430389e-02,9.270330518484115601e-02,1.235952004790306091e-01
9.130000000000000000e+02,2.927557565271854401e-02,8.580918610095977783e-02,1.150847598910331726e-01
9.140000000000000000e+02,2.839460968971252441e-02,9.293485432863235474e-02,1.213294640183448792e-01
9.150000000000000000e+02,3.083067014813423157e-02,8.464807271957397461e-02,1.154787391424179077e-01
9.160000000000000000e+02,3.065399453043937683e-02,9.164030104875564575e-02,1.222942918539047241e-01
9.170000000000000000e+02,2.911530621349811554e-02,8.443475514650344849e-02,1.135500594973564148e-01
9.180000000000000000e+02,2.819992601871490479e-02,9.240454435348510742e-02,1.206044703722000122e-01
9.190000000000000000e+02,3.057422675192356110e-02,8.249061554670333862e-02,1.130648404359817505e-01
9.200000000000000000e+02,3.041166253387928009e-02,8.997711539268493652e-02,1.203887760639190674e-01
9.210000000000000000e+02,2.895470149815082550e-02,8.357067406177520752e-02,1.125253736972808838e-01
9.220000000000000000e+02,2.800700999796390533e-02,9.224276989698410034e-02,1.202497780323028564e-01
9.230000000000000000e+02,3.031357191503047943e-02,8.042344450950622559e-02,1.107370182871818542e-01
9.240000000000000000e+02,3.016374446451663971e-02,8.873169124126434326e-02,1.188954338431358337e-01
9.250000000000000000e+02,2.877204865217208862e-02,8.265823125839233398e-02,1.114302799105644226e-01
9.260000000000000000e+02,2.780211530625820160e-02,9.157895296812057495e-02,1.193810701370239258e-01
9.270000000000000000e+02,3.006910532712936401e-02,7.921019941568374634e-02,1.092793047428131104e-01
9.280000000000000000e+02,2.992335706949234009e-02,8.827090263366699219e-02,1.181942597031593323e-01
9.290000000000000000e+02,2.859070897102355957e-02,8.117989450693130493e-02,1.097706034779548645e-01
9.300000000000000000e+02,2.760409377515316010e-02,9.049373865127563477e-02,1.180978342890739441e-01
9.310000000000000000e+02,2.983729913830757141e-02,7.868450880050659180e-02,1.085218042135238647e-01
9.320000000000000000e+02,2.968633919954299927e-02,8.835188299417495728e-02,1.180382221937179565e-01
9.330000000000000000e+02,2.838815189898014069e-02,7.931959629058837891e-02,1.077077463269233704e-01
9.340000000000000000e+02,2.738761901855468750e-02,8.945141732692718506e-02,1.168390363454818726e-01
9.350000000000000000e+02,2.959804423153400421e-02,7.830481976270675659e-02,1.079028621315956116e-01
9.360000000000000000e+02,2.945386432111263275e-02,8.828253298997879028e-02,1.177363991737365723e-01
9.370000000000000000e+02,2.819596044719219208e-02,7.831826061010360718e-02,1.065142229199409485e-01
9.380000000000000000e+02,2.717636525630950928e-02,8.873203396797180176e-02,1.159083992242813110e-01
9.390000000000000000e+02,2.936090342700481415e-02,7.752252370119094849e-02,1.068834289908409119e-01
9.400000000000000000e+02,2.921277843415737152e-02,8.782009780406951904e-02,1.170328781008720398e-01
9.410000000000000000e+02,2.798115275800228119e-02,7.764330506324768066e-02,1.056244596838951111e-01
9.420000000000000000e+02,2.696358039975166321e-02,8.861763030290603638e-02,1.155812144279479980e-01
9.430000000000000000e+02,2.911945804953575134e-02,7.658222317695617676e-02,1.057016849517822266e-01
9.440000000000000000e+02,2.898986265063285828e-02,8.698920160531997681e-02,1.159790605306625366e-01
9.450000000000000000e+02,2.777142263948917389e-02,7.748502492904663086e-02,1.052564457058906555e-01
9.460000000000000000e+02,2.672901935875415802e-02,8.896115422248840332e-02,1.156901717185974121e-01
9.470000000000000000e+02,2.885581366717815399e-02,7.547610253095626831e-02,1.043319180607795715e-01
9.480000000000000000e+02,2.873818576335906982e-02,8.664037287235260010e-02,1.153785586357116699e-01
9.490000000000000000e+02,2.754173055291175842e-02,7.728435099124908447e-02,1.048260778188705444e-01
9.500000000000000000e+02,2.648833207786083221e-02,8.890895545482635498e-02,1.153972893953323364e-01
9.510000000000000000e+02,2.862315438687801361e-02,7.539513707160949707e-02,1.040182933211326599e-01
9.520000000000000000e+02,2.850272320210933685e-02,8.684312552213668823e-02,1.153458505868911743e-01
9.530000000000000000e+02,2.731348760426044464e-02,7.655286788940429688e-02,1.038663536310195923e-01
9.540000000000000000e+02,2.624540030956268311e-02,8.852747827768325806e-02,1.147728785872459412e-01
9.550000000000000000e+02,2.837794087827205658e-02,7.555020600557327271e-02,1.039281487464904785e-01
9.560000000000000000e+02,2.826929278671741486e-02,8.758591115474700928e-02,1.158552020788192749e-01
9.570000000000000000e+02,2.708013355731964111e-02,7.591240108013153076e-02,1.029925346374511719e-01
9.580000000000000000e+02,2.598588541150093079e-02,8.846665173768997192e-02,1.144525408744812012e-01
9.590000000000000000e+02,2.812631241977214813e-02,7.576069235801696777e-02,1.038870066404342651e-01
9.600000000000000000e+02,2.801319956779479980e-02,8.806949853897094727e-02,1.160826981067657471e-01
9.610000000000000000e+02,2.682197093963623047e-02,7.589276880025863647e-02,1.027147397398948669e-01
9.620000000000000000e+02,2.571485377848148346e-02,8.917479962110519409e-02,1.148896515369415283e-01
9.630000000000000000e+02,2.785869874060153961e-02,7.525981217622756958e-02,1.031185090541839600e-01
9.640000000000000000e+02,2.775952592492103577e-02,8.808617293834686279e-02,1.158456951379776001e-01
9.650000000000000000e+02,2.656553126871585846e-02,7.627151161432266235e-02,1.028370410203933716e-01
9.660000000000000000e+02,2.543733268976211548e-02,9.028039872646331787e-02,1.157177314162254333e-01
9.670000000000000000e+02,2.759535796940326691e-02,7.480632513761520386e-02,1.024016812443733215e-01
9.680000000000000000e+02,2.751365117728710175e-02,8.876921236515045166e-02,1.162828654050827026e-01
9.690000000000000000e+02,2.628753893077373505e-02,7.623116672039031982e-02,1.025187075138092041e-01
9.700000000000000000e+02,2.512493357062339783e-02,9.104897826910018921e-02,1.161739081144332886e-01
9.710000000000000000e+02,2.733346447348594666e-02,7.536350190639495850e-02,1.026969701051712036e-01
9.720000000000000000e+02,2.725910022854804993e-02,9.036460518836975098e-02,1.176237016916275024e-01
9.730000000000000000e+02,2.597587183117866516e-02,7.579116523265838623e-02,1.017670333385467529e-01
9.740000000000000000e+02,2.478448115289211273e-02,9.194965660572052002e-02,1.167341396212577820e-01
9.750000000000000000e+02,2.705688029527664185e-02,7.619713991880416870e-02,1.032540202140808105e-01
9.760000000000000000e+02,2.699818834662437439e-02,9.223096817731857300e-02,1.192291527986526489e-01
9.770000000000000000e+02,2.562373690307140350e-02,7.635423541069030762e-02,1.019779741764068604e-01
9.780000000000000000e+02,2.440562471747398376e-02,9.388383477926254272e-02,1.182894557714462280e-01
9.790000000000000000e+02,2.677034400403499603e-02,7.674951851367950439e-02,1.035198643803596497e-01
9.800000000000000000e+02,2.673645503818988800e-02,9.361031651496887207e-02,1.203467696905136108e-01
9.810000000000000000e+02,2.523678727447986603e-02,7.814146578311920166e-02,1.033782511949539185e-01
9.820000000000000000e+02,2.400924265384674072e-02,9.617120027542114258e-02,1.201804429292678833e-01
9.830000000000000000e+02,2.648602239787578583e-02,7.822200655937194824e-02,1.047080308198928833e-01
9.840000000000000000e+02,2.646617218852043152e-02,9.603232890367507935e-02,1.224984973669052124e-01
9.850000000000000000e+02,2.477732114493846893e-02,8.012073487043380737e-02,1.048980578780174255e-01
9.860000000000000000e+02,2.358415909111499786e-02,9.763707965612411499e-02,1.212212368845939636e-01
9.870000000000000000e+02,2.619523368775844574e-02,8.218625187873840332e-02,1.083814874291419983e-01
9.880000000000000000e+02,2.617985568940639496e-02,9.878343343734741211e-02,1.249632909893989563e-01
9.890000000000000000e+02,2.423566766083240509e-02,8.371260762214660645e-02,1.079482734203338623e-01
9.900000000000000000e+02,2.313120849430561066e-02,9.945659339427947998e-02,1.225878000259399414e-01
9.910000000000000000e+02,2.588933333754539490e-02,8.678922057151794434e-02,1.126785576343536377e-01
9.920000000000000000e+02,2.587058581411838531e-02,1.002209261059761047e-01,1.260915100574493408e-01
9.930000000000000000e+02,2.358050644397735596e-02,9.015487134456634521e-02,1.137353777885437012e-01
9.940000000000000000e+02,2.266404964029788971e-02,1.009664162993431091e-01,1.236304640769958496e-01
9.950000000000000000e+02,2.560530230402946472e-02,9.453360736370086670e-02,1.201389133930206299e-01
9.960000000000000000e+02,2.553379349410533905e-02,1.012003719806671143e-01,1.267341673374176025e-01
9.970000000000000000e+02,2.283014915883541107e-02,9.886791557073593140e-02,1.216980665922164917e-01
9.980000000000000000e+02,2.221412025392055511e-02,1.012684330344200134e-01,1.234825551509857178e-01
9.990000000000000000e+02,2.536920644342899323e-02,1.045591831207275391e-01,1.299283951520919800e-01
1.000000000000000000e+03,2.515843696892261505e-02,1.014633998274803162e-01,1.266218423843383789e-01
1.001000000000000000e+03,2.207215689122676849e-02,1.090421974658966064e-01,1.311143487691879272e-01
1.002000000000000000e+03,2.181212231516838074e-02,1.012806221842765808e-01,1.230927407741546631e-01
1.003000000000000000e+03,2.519725263118743896e-02,1.147114410996437073e-01,1.399087011814117432e-01
1.004000000000000000e+03,2.472583949565887451e-02,1.026908233761787415e-01,1.274166703224182129e-01
1.005000000000000000e+03,2.143786288797855377e-02,1.164105609059333801e-01,1.378484219312667847e-01
1.006000000000000000e+03,2.145783603191375732e-02,1.019444167613983154e-01,1.234022527933120728e-01
1.007000000000000000e+03,2.502164989709854126e-02,1.197597235441207886e-01,1.447813808917999268e-01
1.008000000000000000e+03,2.425298281013965607e-02,1.037870720028877258e-01,1.280400604009628296e-01
1.009000000000000000e+03,2.101825736463069916e-02,1.183571889996528625e-01,1.393754482269287109e-01
